RV_YM	DW_MSICK_CD	SEX_TP_CD	CL_CD	SIDO	GNL_NM_CD	JID_cnt	HID_cnt	YID_cnt	AMT_sum	TOT_USE_QTY_OR_EXEC_FQ_sum
202012	AG301	2	28	31	148602ATD	3	3	3	103140	90
202012	AG301	2	28	31	224507CPC	1	1	1	43764	28
202012	AG301	2	28	37	148602ATD	4	4	4	66000	120
202012	AG301	2	31	11	148602ATD	2	2	2	171900	150
202012	AG301	2	31	23	224507CPC	1	1	1	46890	30
202012	AG301	2	31	24	148602ATD	2	2	2	73980	60
202012	AG301	2	31	25	224507CPC	1	1	1	94380	60
202012	AG301	2	31	31	148602ATD	6	6	6	202806	176
202012	AG301	2	31	31	224507CPC	2	2	2	140970	90
202012	AG301	2	31	35	148602ATD	4	4	4	101649	93
202012	AG301	2	31	38	148602ATD	1	1	1	34020	30
202012	AG301	2	71	32	148602ATD	2	2	2	206280	180
202012	AG301	2	71	32	224507CPC	2	2	2	217800	150
202012	AG308	1	11	11	224507CPC	2	2	2	328230	210
202012	AG308	1	11	22	148602ATD	1	1	1	72198	63
202012	AG308	1	11	24	148602ATD	2	2	2	199404	174
202012	AG308	1	11	31	148602ATD	4	4	4	237938	213
202012	AG308	1	11	37	148602ATD	2	2	2	110250	90
202012	AG308	1	11	38	224507CPC	1	1	1	88080	60
202012	AG308	1	21	23	148602ATD	1	1	1	34020	30
202012	AG308	1	31	23	148602ATD	2	2	2	68760	60
202012	AG308	2	11	11	148602ATD	3	3	3	350676	306
202012	AG308	2	11	11	224507CPC	10	10	10	1448388	933
202012	AG308	2	11	21	148602ATD	1	1	1	91812	84
202012	AG308	2	11	22	148602ATD	5	5	5	306117	263
202012	AG308	2	11	23	224507CPC	1	1	1	66066	42
202012	AG308	2	11	24	148602ATD	3	3	3	224415	189
202012	AG308	2	11	31	148602ATD	5	5	5	279511	247
202012	AG308	2	11	32	148602ATD	1	1	1	40110	35
202012	AG308	2	11	33	224507CPC	3	3	3	67769	47
202012	AG308	2	11	34	148602ATD	1	1	1	32790	30
202012	AG308	2	11	37	148602ATD	8	8	8	463946	386
202012	AG308	2	11	37	224507CPC	1	1	1	132132	91
202012	AG308	2	11	38	224507CPC	5	5	5	438960	300
202012	AG308	2	28	22	148602ATD	1	1	1	36549	31
202012	AG308	2	28	38	148602ATD	1	1	1	11850	30
202012	AG308	2	31	11	148602ATD	3	3	3	275040	240
202012	AG308	2	31	23	148602ATD	1	1	1	32088	28
202012	AG308	2	75	38	224507CPC	1	1	1	29360	20
202012	AG309	1	11	11	148602ATD	38	38	38	2975976	2601
202012	AG309	1	11	11	224507CPC	8	8	8	1259673	811
202012	AG309	1	11	21	148602ATD	5	5	5	348570	310
202012	AG309	1	11	22	148602ATD	16	16	16	1022046	896
202012	AG309	1	11	22	224507CPC	7	7	7	754566	482
202012	AG309	1	11	23	148602ATD	2	2	2	64984	58
202012	AG309	1	11	23	224507CPC	1	1	1	132132	84
202012	AG309	1	11	25	148602ATD	5	5	5	82800	240
202012	AG309	1	11	25	224507CPC	12	12	12	304400	735
202012	AG309	1	11	26	148602ATD	2	2	2	56640	60
202012	AG309	1	11	31	148602ATD	49	49	49	4020481	3560
202012	AG309	1	11	31	224507CPC	8	8	8	1050254	678
202012	AG309	1	11	33	148602ATD	3	3	3	159578	146
202012	AG309	1	11	33	224507CPC	1	1	1	141570	90
202012	AG309	1	11	35	148602ATD	2	2	2	168322	154
202012	AG309	1	11	37	148602ATD	2	2	2	147000	120
202012	AG309	1	11	37	224507CPC	1	1	1	13584	12
202012	AG309	1	11	38	224507CPC	1	1	1	143143	91
202012	AG309	1	28	25	224507CPC	1	1	1	47580	30
202012	AG309	1	28	31	148602ATD	2	2	2	25212	22
202012	AG309	1	28	38	148602ATD	1	1	1	21000	30
202012	AG309	1	31	11	148602ATD	2	2	2	71130	60
202012	AG309	1	31	21	148602ATD	1	1	1	16044	14
202012	AG309	1	31	23	148602ATD	1	1	1	32790	30
202012	AG309	1	31	25	148602ATD	1	1	1	34380	30
202012	AG309	1	31	25	224507CPC	1	1	1	71512	56
202012	AG309	1	31	31	148602ATD	2	2	2	85950	75
202012	AG309	1	31	31	224507CPC	1	1	1	130680	90
202012	AG309	1	31	33	148602ATD	1	1	1	32088	28
202012	AG309	1	31	34	148602ATD	1	1	1	32790	30
202012	AG309	1	31	34	224507CPC	1	1	1	47190	30
202012	AG309	1	31	36	148602ATD	5	5	5	143260	116
202012	AG309	1	75	32	148602ATD	1	1	1	64176	56
202012	AG309	2	11	11	148602ATD	73	73	73	7172814	6229
202012	AG309	2	11	11	224507CPC	38	38	38	5114865	3321
202012	AG309	2	11	21	148602ATD	13	13	13	915382	816
202012	AG309	2	11	21	224507CPC	3	3	3	429264	271
202012	AG309	2	11	22	148602ATD	38	38	38	2170408	1896
202012	AG309	2	11	22	224507CPC	4	4	4	338238	216
202012	AG309	2	11	23	224507CPC	2	2	2	161589	103
202012	AG309	2	11	24	148602ATD	7	7	7	467802	402
202012	AG309	2	11	25	148602ATD	4	4	4	184506	161
202012	AG309	2	11	25	224507CPC	1	1	1	283140	180
202012	AG309	2	11	26	148602ATD	4	4	4	145376	154
202012	AG309	2	11	31	148602ATD	108	108	108	9370842	8374.5
202012	AG309	2	11	31	224507CPC	29	29	29	4226737	2779
202012	AG309	2	11	32	148602ATD	19	19	19	695560	615
202012	AG309	2	11	33	148602ATD	6	6	6	383723	347
202012	AG309	2	11	33	224507CPC	3	3	3	493922	314
202012	AG309	2	11	34	148602ATD	1	1	1	65580	60
202012	AG309	2	11	35	148602ATD	3	3	3	313691	287
202012	AG309	2	11	36	148602ATD	2	2	2	29632	32
202012	AG309	2	11	37	148602ATD	17	17	17	1123040	926
202012	AG309	2	11	37	224507CPC	2	2	2	182952	126
202012	AG309	2	21	22	148602ATD	2	2	2	112308	98
202012	AG309	2	21	23	148602ATD	2	2	2	167832	148
202012	AG309	2	21	33	148602ATD	1	1	1	34300	28
202012	AG309	2	21	37	148602ATD	1	1	1	7938	7
202012	AG309	2	21	38	148602ATD	1	1	1	111060	90
202012	AG309	2	28	11	148602ATD	3	3	3	83340	90
202012	AG309	2	28	11	224507CPC	1	1	1	22500	30
202012	AG309	2	28	22	148602ATD	1	1	1	32088	28
202012	AG309	2	28	31	148602ATD	16	16	16	485964	454
202012	AG309	2	28	33	148602ATD	1	1	1	3402	6
202012	AG309	2	28	37	148602ATD	1	1	1	16500	30
202012	AG309	2	28	38	148602ATD	1	1	1	21000	30
202012	AG309	2	31	11	148602ATD	3	3	3	137440	118
202012	AG309	2	31	11	224507CPC	3	3	3	131292	84
202012	AG309	2	31	21	148602ATD	1	1	1	32790	30
202012	AG309	2	31	23	148602ATD	1	1	1	36750	30
202012	AG309	2	31	31	148602ATD	6	6	6	170214	149
202012	AG309	2	31	31	224507CPC	7	7	7	392824	268
202012	AG309	2	31	33	148602ATD	2	2	2	34524	28
202012	AG309	2	31	33	224507CPC	1	1	1	47190	30
202012	AG309	2	31	35	148602ATD	1	1	1	34380	30
202012	AG309	2	31	36	148602ATD	16	16	16	538260	438
202012	AG309	2	31	37	148602ATD	1	1	1	36750	30
202012	AG309	2	31	38	148602ATD	2	2	2	68760	60
202012	AG309	2	71	32	148602ATD	1	1	1	68760	60
202012	AG430	2	11	11	148602ATD	1	1	1	98370	90
202012	AG430	2	11	11	224507CPC	1	1	1	281340	180
202012	AG430	2	21	24	224507CPC	1	1	1	94380	60
202012	AG430	2	31	11	224507CPC	1	1	1	90654	58
202012	AG430	2	31	31	148602ATD	1	1	1	18495	15
202012	AG433	1	11	11	148602ATD	1	1	1	136080	120
202012	AG433	2	11	22	148602ATD	1	1	1	34380	30
202012	AG438	2	11	31	148602ATD	1	1	1	17190	15
202012	AG438	2	11	37	148602ATD	2	2	2	61208	56
202012	AG438	2	31	11	148602ATD	1	1	1	34380	30
202012	AG438	2	31	24	148602ATD	1	1	1	32790	30
202012	AG439	2	11	11	148602ATD	1	1	1	108870	95
202012	AG439	2	11	31	148602ATD	1	1	1	25928	28
202012	AG439	2	11	31	224507CPC	1	1	1	43764	28
202012	AG439	2	21	32	148602ATD	1	1	1	35370	30
202012	AG441	2	11	33	148602ATD	1	1	1	64176	56
202012	AG441	2	11	38	224507CPC	2	2	2	88088	56
202012	AG441	2	21	11	148602ATD	1	1	1	73500	60
202012	AG442	1	11	11	148602ATD	1	1	1	102060	90
202012	AG442	1	11	31	148602ATD	1	1	1	32790	30
202012	AG442	1	11	39	148602ATD	1	1	1	102742	94
202012	AG442	2	11	11	148602ATD	3	3	3	270612	232
202012	AG442	2	11	11	224507CPC	2	2	2	227235	145
202012	AG442	2	11	21	148602ATD	1	1	1	181545	147
202012	AG442	2	11	22	148602ATD	2	2	2	48132	42
202012	AG442	2	31	11	148602ATD	3	3	3	76782	67
202012	AG442	2	31	35	148602ATD	2	2	2	40441	37
202012	AG444	2	11	11	148602ATD	1	1	1	103140	90
202012	AG444	2	11	22	148602ATD	1	1	1	112308	98
202012	AG448	1	11	11	148602ATD	2	2	2	105588	88
202012	AG448	1	11	21	224507CPC	3	3	3	33264	21
202012	AG448	1	11	31	148602ATD	1	1	1	65580	60
202012	AG448	1	11	32	148602ATD	1	1	1	80220	70
202012	AG448	2	11	11	148602ATD	4	4	4	417144	364
202012	AG448	2	11	32	148602ATD	1	1	1	156429	136.5
202012	AG448	2	11	33	148602ATD	1	1	1	68760	60
202012	AG448	2	31	11	224507CPC	1	1	1	45327	29
202012	AG448	2	31	24	148602ATD	1	1	1	2292	2
202012	AG450	1	11	21	148602ATD	3	3	3	245925	225
202012	AG450	1	11	23	148602ATD	1	1	1	69160	56
202012	AG450	1	11	25	148602ATD	2	2	2	124914	109
202012	AG450	1	11	32	148602ATD	1	1	1	72198	63
202012	AG450	1	11	37	148602ATD	11	11	11	124620	105
202012	AG450	1	11	38	148602ATD	1	1	1	76510	70
202012	AG450	2	11	11	148602ATD	1	1	1	120330	105
202012	AG450	2	11	21	148602ATD	1	1	1	107114	98
202012	AG450	2	11	22	148602ATD	1	1	1	68760	60
202012	AG450	2	11	24	148602ATD	1	1	1	112308	98
202012	AG450	2	11	33	148602ATD	1	1	1	22920	20
202012	AG450	2	11	37	148602ATD	2	2	2	73500	60
202012	AG450	2	11	38	148602ATD	2	2	2	142090	130
202012	AG450	2	11	38	224507CPC	3	3	3	143864	98
202012	AG450	2	21	38	224507CPC	1	1	1	44040	30
202012	AG451	1	11	25	224507CPC	1	1	1	88500	60
202012	AG453	1	11	24	148602ATD	1	1	1	104286	91
202012	AG454	1	11	11	148602ATD	1	1	1	34380	30
202012	AG454	2	11	11	148602ATD	3	3	3	211290	185
202012	AG454	2	11	25	148602ATD	1	1	1	68760	60
202012	AG454	2	11	33	148602ATD	1	1	1	73980	60
202012	AG458	1	11	21	224507CPC	1	1	1	6336	4
202012	AG458	2	11	31	148602ATD	3	3	3	83340	90
202012	AG458	2	11	31	224507CPC	1	1	1	102960	65
202012	AG458	2	21	37	148602ATD	1	1	1	24066	21
202012	AG459	1	11	11	148602ATD	3	3	3	111054	123
202012	AG459	1	11	11	224507CPC	1	1	1	156300	100
202012	AG459	1	11	21	148602ATD	1	1	1	129675	105
202012	AG459	1	11	26	148602ATD	2	2	2	70770	60
202012	AG459	1	11	31	148602ATD	4	4	4	348900	310
202012	AG459	1	11	32	148602ATD	8	8	8	18291	21
202012	AG459	1	11	33	148602ATD	3	3	3	309420	270
202012	AG459	1	11	37	148602ATD	1	1	1	73500	60
202012	AG459	1	21	31	148602ATD	1	1	1	36750	30
202012	AG459	2	11	11	148602ATD	3	3	3	225762	197
202012	AG459	2	11	21	148602ATD	1	1	1	121030	98
202012	AG459	2	11	22	148602ATD	4	4	4	242314	223
202012	AG459	2	11	25	148602ATD	2	2	2	106578	93
202012	AG459	2	11	25	224507CPC	1	1	1	141570	90
202012	AG459	2	11	31	148602ATD	8	8	8	482655	415
202012	AG459	2	11	31	224507CPC	2	2	2	183120	120
202012	AG459	2	11	33	148602ATD	5	5	5	390870	330
202012	AG459	2	11	34	148602ATD	2	2	2	163950	150
202012	AG459	2	11	35	148602ATD	3	3	3	275436	252
202012	AG459	2	11	35	224507CPC	1	1	1	155232	98
202012	AG459	2	11	37	148602ATD	3	3	3	103920	90
202012	AG459	2	11	38	148602ATD	3	3	3	124914	109
202012	AG459	2	28	11	148602ATD	1	1	1	14160	30
202012	AG464	2	11	21	148602ATD	2	2	2	137718	126
202012	AG466	2	11	33	148602ATD	1	1	1	103140	90
202012	AG467	1	11	22	148602ATD	1	1	1	64176	56
202012	AG467	1	11	31	224507CPC	1	1	1	132120	90
202012	AG467	1	11	39	148602ATD	1	1	1	104286	91
202012	AG467	1	21	38	224507CPC	1	1	1	95160	60
202012	AG467	2	11	11	148602ATD	2	2	2	164370	150
202012	AG467	2	11	11	224507CPC	1	1	1	140670	90
202012	AG467	2	11	22	148602ATD	1	1	1	96264	84
202012	AG467	2	11	25	148602ATD	1	1	1	80220	70
202012	AG467	2	21	38	224507CPC	1	1	1	95160	60
202012	AG467	2	31	11	148602ATD	6	6	6	209532	187
202012	AG468	1	11	31	148602ATD	1	1	1	34380	30
202012	AG468	2	11	31	148602ATD	2	2	2	206280	180
202012	AG500	1	11	31	148602ATD	1	1	1	68760	60
202012	AG500	2	11	21	148602ATD	1	1	1	68859	63
202012	AG500	2	11	39	148602ATD	1	1	1	32790	30
202012	AG529	2	11	11	148602ATD	1	1	1	68760	60
202012	AG530	1	11	11	148602ATD	2	2	2	70188	62
202012	AG530	1	11	38	148602ATD	1	1	1	99463	91
202012	AG530	2	11	11	148602ATD	1	1	1	103140	90
202012	AG530	2	31	31	148602ATD	1	1	1	34380	30
202012	AG542	2	28	34	148602ATD	1	1	1	34380	30
202012	AG551	2	11	33	148602ATD	1	1	1	111150	90
202012	AG580	2	21	31	148602ATD	1	1	1	34380	30
202012	AG628	2	11	22	148602ATD	2	2	2	37975	31
202012	AG629	1	11	24	148602ATD	1	1	1	3978	51
202012	AG629	1	11	25	224507CPC	1	1	1	6780	60
202012	AG629	2	11	11	224507CPC	1	1	1	67050	45
202012	AG629	2	11	21	148602ATD	1	1	1	65580	60
202012	AG629	2	11	22	148602ATD	1	1	1	137520	120
202012	AG629	2	28	33	148602ATD	1	1	1	55560	60
202012	AG632	1	11	23	224507CPC	1	1	1	88088	56
202012	AG632	1	11	38	148602ATD	2	2	2	68760	60
202012	AG632	2	11	22	148602ATD	1	1	1	68760	60
202012	AG809	1	11	25	148602ATD	1	1	1	96264	84
202012	AG809	1	28	11	148602ATD	2	2	2	14160	30
202012	AG809	1	28	31	148602ATD	1	1	1	2940	4
202012	AG810	1	21	21	148602ATD	1	1	1	27504	24
202012	AG810	1	21	21	224507CPC	1	1	1	38820	30
202012	AG810	1	21	37	148602ATD	1	1	1	31320	30
202012	AG810	1	28	25	148602ATD	1	1	1	27780	30
202012	AG810	1	28	38	148602ATD	1	1	1	28500	30
202012	AG810	2	11	24	148602ATD	1	1	1	207720	180
202012	AG810	2	21	21	148602ATD	1	1	1	19482	17
202012	AG810	2	28	38	148602ATD	9	9	9	179220	190
202012	AG810	2	28	39	148602ATD	2	2	2	68760	60
202012	AG811	1	11	11	224507CPC	1	1	1	10920	91
202012	AG811	1	21	32	224507CPC	2	2	2	43560	30
202012	AG811	1	28	31	148602ATD	1	1	1	27780	30
202012	AG811	1	28	31	224507CPC	1	1	1	28500	30
202012	AG811	1	28	37	148602ATD	1	1	1	35526	31
202012	AG811	2	21	24	148602ATD	1	1	1	5730	5
202012	AG811	2	28	22	148602ATD	1	1	1	5664	6
202012	AG811	2	28	31	148602ATD	4	4	4	91956	91
202012	AG811	2	28	32	148602ATD	2	2	2	17690	61
202012	AG811	2	28	36	148602ATD	1	1	1	34380	30
202012	AG811	2	28	38	148602ATD	2	2	2	49500	60
202012	AG811	2	28	39	148602ATD	2	2	2	68760	60
202012	AG819	1	11	11	148602ATD	3	3	3	100617	99
202012	AG819	1	11	11	224507CPC	2	2	2	116402	74
202012	AG819	1	11	24	148602ATD	3	3	3	3588	46
202012	AG819	1	11	31	148602ATD	3	3	3	179650	160
202012	AG819	1	11	35	148602ATD	1	1	1	122416	112
202012	AG819	1	11	39	148602ATD	2	2	2	128352	112
202012	AG819	1	21	11	148602ATD	2	2	2	84960	90
202012	AG819	1	21	11	224507CPC	1	1	1	93780	60
202012	AG819	1	21	21	148602ATD	2	2	2	41256	36
202012	AG819	1	21	26	148602ATD	4	4	4	50424	44
202012	AG819	1	21	31	148602ATD	7	7	7	207933	245
202012	AG819	1	21	31	224507CPC	2	2	2	114099	73
202012	AG819	1	28	11	148602ATD	7	7	7	166674	181
202012	AG819	1	28	22	148602ATD	4	4	4	105728	112
202012	AG819	1	28	22	224507CPC	1	1	1	26274	29
202012	AG819	1	28	31	148602ATD	12	12	12	234273	240
202012	AG819	1	28	31	224507CPC	4	4	4	101340	123
202012	AG819	1	28	32	148602ATD	2	2	2	55560	60
202012	AG819	1	28	34	148602ATD	1	1	1	34380	30
202012	AG819	1	28	35	148602ATD	1	1	1	765	1
202012	AG819	1	28	36	148602ATD	1	1	1	68760	60
202012	AG819	1	28	37	148602ATD	9	9	9	275040	240
202012	AG819	1	28	38	148602ATD	10	10	10	166190	185
202012	AG819	1	28	39	148602ATD	1	1	1	34380	30
202012	AG819	2	11	11	224507CPC	2	2	2	61864	44
202012	AG819	2	11	21	224507CPC	1	1	1	42201	27
202012	AG819	2	11	24	148602ATD	1	1	1	56154	49
202012	AG819	2	11	26	148602ATD	1	1	1	68859	63
202012	AG819	2	11	31	148602ATD	1	1	1	34380	30
202012	AG819	2	11	35	148602ATD	1	1	1	22953	21
202012	AG819	2	11	37	224507CPC	1	1	1	141570	90
202012	AG819	2	21	11	148602ATD	4	4	4	37434	185
202012	AG819	2	21	11	224507CPC	1	1	1	14	7
202012	AG819	2	21	21	148602ATD	4	4	4	206280	180
202012	AG819	2	21	24	148602ATD	1	1	1	34380	30
202012	AG819	2	21	26	148602ATD	1	1	1	3438	3
202012	AG819	2	21	31	148602ATD	4	4	4	106326	99
202012	AG819	2	21	32	224507CPC	1	1	1	43560	30
202012	AG819	2	28	11	148602ATD	7	7	7	141750	125
202012	AG819	2	28	22	148602ATD	8	8	8	93104	168.5
202012	AG819	2	28	24	148602ATD	3	3	3	95256	84
202012	AG819	2	28	31	148602ATD	17	17	17	356877	389
202012	AG819	2	28	31	224507CPC	1	1	1	46890	30
202012	AG819	2	28	32	148602ATD	4	4	4	99082	107
202012	AG819	2	28	35	148602ATD	3	3	3	71100	90
202012	AG819	2	28	36	148602ATD	1	1	1	83340	90
202012	AG819	2	28	37	148602ATD	7	7	7	214302	187
202012	AG819	2	28	38	148602ATD	18	18	18	325026	450
202012	AG819	2	28	39	148602ATD	8	8	8	215448	188
202012	AG820	2	28	24	148602ATD	2	2	2	17010	15
202012	AG820	2	28	38	148602ATD	1	1	1	28500	30
202012	AG821	2	11	33	148602ATD	1	1	1	74725	61
202012	AG821	2	28	32	148602ATD	1	1	1	16506	14
202012	AG822	1	11	25	224507CPC	1	1	1	3720	31
202012	AG822	1	28	37	148602ATD	1	1	1	28706	31
202012	AG822	2	28	31	224507CPC	1	1	1	4356	3
202012	AG824	1	21	21	148602ATD	1	1	1	68760	60
202012	AG824	2	28	35	148602ATD	1	1	1	23700	30
202012	AG825	1	11	11	224507CPC	1	1	1	6328	56
202012	AG825	1	11	31	224507CPC	1	1	1	25008	16
202012	AG825	1	21	11	148602ATD	1	1	1	120	60
202012	AG825	1	21	11	224507CPC	2	2	2	60	30
202012	AG825	1	21	24	148602ATD	1	1	1	3438	3
202012	AG825	1	21	31	148602ATD	1	1	1	8575	7
202012	AG825	1	21	32	224507CPC	1	1	1	21780	15
202012	AG825	1	21	35	148602ATD	1	1	1	53550	70
202012	AG825	1	28	21	148602ATD	1	1	1	12100	11
202012	AG825	1	28	25	148602ATD	1	1	1	27780	30
202012	AG825	1	28	31	148602ATD	3	3	3	82866	91
202012	AG825	1	28	31	224507CPC	2	2	2	94410	60
202012	AG825	2	11	11	224507CPC	1	1	1	188760	120
202012	AG825	2	11	22	224507CPC	1	1	1	140670	90
202012	AG825	2	21	24	148602ATD	1	1	1	34380	30
202012	AG825	2	21	31	224507CPC	1	1	1	47520	30
202012	AG825	2	21	35	148602ATD	2	2	2	41534	38
202012	AG825	2	21	39	148602ATD	1	1	1	1146	1
202012	AG825	2	28	11	148602ATD	1	1	1	2730	35
202012	AG825	2	28	25	148602ATD	1	1	1	27780	30
202012	AG825	2	28	25	224507CPC	2	2	2	77130	60
202012	AG825	2	28	31	148602ATD	1	1	1	34380	30
202012	AG825	2	28	38	148602ATD	2	2	2	28500	30
202012	AG830	2	21	31	148602ATD	4	4	4	38664	36
202012	AG831	2	11	21	148602ATD	1	1	1	37020	30
202012	AG910	1	11	11	224507CPC	1	1	1	156816	99
202012	AG910	1	11	35	148602ATD	2	2	2	120116	124
202012	AG910	2	11	11	224507CPC	3	3	3	50660	34
202012	AG911	2	11	11	224507CPC	1	1	1	281340	180
202012	AG911	2	28	37	148602ATD	1	1	1	16500	30
202012	AG912	1	11	11	224507CPC	9	9	9	1250225	798
202012	AG912	1	11	21	224507CPC	1	1	1	7800	65
202012	AG912	1	11	24	148602ATD	1	1	1	68760	60
202012	AG912	1	11	31	148602ATD	6	6	6	104178	97
202012	AG912	1	11	32	148602ATD	17	17	17	13937	16
202012	AG912	1	21	23	148602ATD	1	1	1	51030	45
202012	AG912	1	28	11	224507CPC	2	2	2	3882	3
202012	AG912	1	28	38	148602ATD	1	1	1	28500	30
202012	AG912	2	11	11	148602ATD	2	2	2	336924	294
202012	AG912	2	11	11	224507CPC	2	2	2	347210	223
202012	AG912	2	11	22	148602ATD	1	1	1	137520	120
202012	AG912	2	11	25	148602ATD	1	1	1	72198	63
202012	AG912	2	11	31	148602ATD	2	2	2	91290	85
202012	AG912	2	21	36	148602ATD	2	2	2	68040	60
202012	AG912	2	28	25	224507CPC	1	1	1	38310	30
202012	AG913	1	11	31	148602ATD	1	1	1	103140	90
202012	AG918	1	28	11	148602ATD	1	1	1	1134	1
202012	AG918	1	28	11	224507CPC	2	2	2	46585	30
202012	AG918	2	21	11	224507CPC	1	1	1	268200	180
202012	AG919	1	11	11	148602ATD	1	1	1	73500	60
202012	AG919	1	11	31	148602ATD	17	17	17	219518	225
202012	AG919	1	11	31	224507CPC	1	1	1	44352	28
202012	AG919	1	11	37	148602ATD	1	1	1	36750	30
202012	AG919	1	21	24	148602ATD	1	1	1	16044	14
202012	AG919	1	21	31	148602ATD	1	1	1	73500	60
202012	AG919	2	11	11	148602ATD	1	1	1	6125	5
202012	AG919	2	11	21	148602ATD	1	1	1	68760	60
202012	AG919	2	11	31	148602ATD	3	3	3	116060	110
202012	AG919	2	11	31	224507CPC	2	2	2	140970	90
202012	AG919	2	11	35	148602ATD	2	2	2	71460	72
202012	AG931	1	11	34	148602ATD	1	1	1	30930	30
202012	AG931	1	28	11	148602ATD	1	1	1	14160	30
202012	AG931	2	21	24	148602ATD	1	1	1	26358	23
202012	AG931	2	21	32	148602ATD	2	2	2	32790	30
202012	AG931	2	28	31	148602ATD	1	1	1	34020	30
202012	AG934	2	21	35	224507CPC	1	1	1	47190	30
202012	AG934	2	31	37	224507CPC	1	1	1	43560	30
202012	AG938	1	11	11	148602ATD	1	1	1	272160	240
202012	AG938	1	11	11	224507CPC	1	1	1	93780	60
202012	AG938	1	11	24	148602ATD	2	2	2	8190	105
202012	AG938	2	11	32	148602ATD	1	1	1	129465	105
202012	AG938	2	11	35	224507CPC	1	1	1	475	1
202012	AG938	2	28	11	148602ATD	2	2	2	18880	40
202012	AG938	2	28	31	148602ATD	2	2	2	45492	42
202012	AG969	1	11	11	148602ATD	5	5	5	697914	609
202012	AG969	2	11	11	148602ATD	18	18	18	2823744	2464
202012	AG969	2	11	11	224507CPC	1	1	1	156450	105
202012	AG98	1	11	11	148602ATD	9	9	9	1202280	1434
202012	AG98	1	11	11	224507CPC	1	1	1	10200	85
202012	AG98	2	11	11	148602ATD	13	13	13	1916112	1672
202012	AG98	2	11	11	224507CPC	3	3	3	548320	368
202012	AG992	2	11	31	148602ATD	1	1	1	98370	90
202012	AG998	2	11	21	148602ATD	1	1	1	65580	60
202012	AH	1	28	37	148602ATD	1	1	1	34380	30
202012	AH041	1	11	11	148602ATD	1	1	1	68760	60
202012	AH111	2	31	11	148602ATD	1	1	1	32088	28
202012	AH111	2	31	21	148602ATD	1	1	1	32790	30
202012	AH334	2	11	11	148602ATD	1	1	1	11814	11
202012	AH341	2	11	35	148602ATD	1	1	1	99463	91
202012	AH342	2	11	35	148602ATD	1	1	1	20655	27
202012	AH409	2	31	23	224507CPC	1	1	1	47190	30
202012	AH532	1	11	34	148602ATD	1	1	1	65580	60
202012	AH532	2	11	11	148602ATD	1	1	1	42402	37
202012	AH650	2	28	32	148602ATD	1	1	1	34380	30
202012	AH810	1	21	22	148602ATD	1	1	1	4680	60
202012	AH810	2	11	11	224507CPC	1	1	1	94380	60
202012	AH811	1	11	24	148602ATD	1	1	1	103140	90
202012	AH811	1	11	31	224507CPC	2	2	2	3168	2
202012	AH811	1	11	35	224507CPC	1	1	1	44352	28
202012	AH811	2	11	24	224507CPC	1	1	1	94380	60
202012	AH811	2	11	31	148602ATD	2	2	2	49000	40
202012	AH811	2	11	31	224507CPC	1	1	1	10430	7
202012	AH811	2	11	33	148602ATD	2	2	2	206280	180
202012	AH811	2	11	33	224507CPC	1	1	1	141570	90
202012	AH811	2	11	35	224507CPC	2	2	2	166320	105
202012	AH813	1	11	21	148602ATD	1	1	1	6608	7
202012	AH813	1	11	31	148602ATD	1	1	1	38255	35
202012	AH813	2	11	31	148602ATD	1	1	1	32790	30
202012	AH813	2	31	41	224507CPC	1	1	1	88080	60
202012	AH814	1	11	11	148602ATD	1	1	1	102060	90
202012	AH814	1	11	22	148602ATD	2	2	2	135228	118
202012	AH814	1	11	23	224507CPC	1	1	1	141570	90
202012	AH814	1	11	24	148602ATD	1	1	1	2184	28
202012	AH814	1	11	31	148602ATD	3	3	3	188890	160
202012	AH814	1	11	34	148602ATD	2	2	2	65580	60
202012	AH814	1	31	31	148602ATD	1	1	1	65580	60
202012	AH814	2	11	11	148602ATD	1	1	1	91680	80
202012	AH814	2	11	22	148602ATD	1	1	1	32088	28
202012	AH814	2	11	24	148602ATD	1	1	1	96264	84
202012	AH814	2	11	25	148602ATD	1	1	1	37818	33
202012	AH814	2	11	31	148602ATD	1	1	1	68760	60
202012	AH814	2	11	31	224507CPC	1	1	1	35949	23
202012	AH814	2	11	33	148602ATD	3	3	3	176320	148
202012	AH814	2	21	32	148602ATD	3	3	3	162750	150
202012	AH814	2	21	37	224507CPC	1	1	1	44044	28
202012	AH814	2	31	35	148602ATD	1	1	1	32790	30
202012	AH920	2	21	37	148602ATD	1	1	1	7938	7
202012	AH931	1	11	25	148602ATD	1	1	1	4680	60
202012	AI	1	11	11	148602ATD	7	7	7	818268	718
202012	AI	1	11	11	224507CPC	1	1	1	175056	112
202012	AI	1	11	21	148602ATD	2	2	2	131160	120
202012	AI	1	11	22	148602ATD	4	4	4	263580	230
202012	AI	1	11	22	224507CPC	1	1	1	78150	50
202012	AI	1	11	23	148602ATD	2	2	2	59506	58
202012	AI	1	11	23	224507CPC	2	2	2	225072	144
202012	AI	1	11	24	148602ATD	14	14	14	45621	587
202012	AI	1	11	25	148602ATD	7	7	7	217467	367
202012	AI	1	11	25	224507CPC	2	2	2	13560	120
202012	AI	1	11	26	148602ATD	1	1	1	73500	60
202012	AI	1	11	31	148602ATD	20	20	20	1243634	1079
202012	AI	1	11	31	224507CPC	3	3	3	253560	160
